Word,Frequencies
profanastes,15809
dar-vos-hei,15810
confirmaram,15811
edificareis,15812
bebessem,15813
Micheas,15814
annunciou-lhes,15815
tinha-os,15816
Juchal,15817
enganeis,15818
ficassem,15819
pozesseis,15820
alli,15821
apodrecidos,15822
Rab-saris,15823
Rab-mag,15824
soltei,15825
Jezanias,15826
recobrado,15827
peregrinarem,15828
peregrinardes,15829
esquecestes,15830
cessámos,15831
offereciamos,15832
lavrados,15833
queimastes,15834
escrevendo,15835
Disseste,15836
apresentae-vos,15837
olharem,15838
vingar,15839
Prepara-te,15840
tornada,15841
contar-se,15842
soccorra,15843
Caphtor,15844
aquieta-te,15845
espantada,15846
pensaram,15847
salvae,15848
fraudulosamente,15849
despejarão,15850
romperão,15851
revolverá,15852
uivarei,15853
gritarei,15854
Kir-heres,15855
pisarão,15856
resoará,15857
frautas,15858
objecto,15859
herdou,15860
vindimadores,15861
deixariam,15862
subsistiria,15863
decretou,15864
arrastarão,15865
saqueadores,15866
fazei-lhe,15867
Pecod,15868
Matae,15869
desmaiarão,15870
saqueados,15871
Cairá,15872
povoada,15873
Alimpae,15874
destroes,15875
Sanctificae,15876
tremerá,15877
delicadezas,15878
embriagarei,15879
Tornaram-se,15880
gemerá,15881
dar-se-ha,15882
pitança,15883
suspiram,15884
suspirou,15885
suspirando,15886
refrescarem,15887
rebellei,15888
KOPH,15889
Armou,15890
gemer,15891
abaixam,15892
assimilharei,15893
assobiam,15894
mandára,15895
COPH,15896
Ouviste,15897
crearam,15898
subverteu,15899
abaixavam,15900
obstinados,15901
levantou-me,15902
avisares,15903
avisar,15904
cumpras,15905
multiplicastes,15906
diminuirei,15907
enfraquecerão,15908
pintados,15909
Jaazanias,15910
pintadas,15911
voltadas,15912
destruidoras,15913
poupe,15914
grandissima,15915
enchestes,15916
brechas,15917
enganando,15918
rebocastes,15919
almofadas,15920
caçaes,15921
entristecestes,15922
seguirem,15923
contamine,15924
hethea,15925
vi-te,15926
pizada,15927
disse-te,15928
cresceste,15929
bordadura,15930
JEHOVAH),15931
fartaste,15932
Edificando,15933
desprezando,15934
amaste,15935
usará,15936
corrompeste,15937
justificaste,15938
julgaste,15939
quebrantando,15940
propõe,15941
comparação,15942
aréolas,15943
tocando-lhe,15944
abaixei,15945
opprimir,15946
roubos,15947
demasia,15948
indirectos,15949
Desviando-se,15950
consultareis,15951
previsto,15952
derramada,15953
flammejante,15954
reduzir,15955
cimo,15956
arietes,15957
baluarte,15958
assoprarei,15959
calumniadores,15960
espalhar-te-hei,15961
profanada,15962
discernem,15963
enamorou-se,15964
corrompeu,15965
despida,15966
trazidos,15967
fornicarão,15968
infames,15969
faze-a,15970
destruirão,15971
enxugadouro,15972
bordado,15973
Arvad,15974
remeiros,15975
concertavam,15976
cofres,15977
glorificaste,15978
gritaria,15979
estimas,15980
desembainharão,15981
Estavas,15982
cobridor,15983
afogueadas,15984
immoveis,15985
Sevene,15986
venderei,15987
quotidianas,15988
Aven,15989
quebrar,15990
sombrio,15991
tratamento,15992
consolavam,15993
jazerás,15994
ennegrecerei,15995
brilhantes,15996
jazeram,15997
causado,15998
constituir,15999
desgarradas,16000
pizado,16001
daes,16002
paroleiro,16003
prophetizei,16004
estendeu-se,16005
contaminarão,16006
enterrará,16007
sacrifiquei,16008
espantasse,16009
immolavam,16010
galeria,16011
umbreira,16012
formas,16013
(diz,16014
julgarem,16015
contaminarem,16016
administram,16017
contenha,16018
arratel,16019
prostrará,16020
opposta,16021
nado,16022
Hethlon,16023
Hazer-enon,16024
sorteareis,16025
venderão,16026
profanas,16027
Tive,16028
declararemos,16029
dizei-me,16030
requer,16031
pedissem,16032
celebro,16033
esmiuçará,16034
sacrificassem,16035
podeste,16036
levantou-a,16037
Dura,16038
pregoeiro,16039
adorareis,16040
prostrasse,16041
adorasse,16042
constituiste,16043
servis,16044
adoraes,16045
capas,16046
apertava,16047
espantou,16048
adorassem,16049
turbaram,16050
Clamando,16051
passar-se-hão,16052
prolongação,16053
tornou-me,16054
estorvar,16055
dignidade,16056
restabelecido,16057
glorifico,16058
duvidas,16059
TEKEL,16060
vestissem,16061
acharemos,16062
assignada,16063
assignaste,16064
summa,16065
devorava,16066
grandiosamente,16067
espantavam,16068
Ulai,16069
marradas,16070
pizou,16071
obedecemos,16072
ganhaste,16073
sellar,16074
reedificarão,16075
caladamente,16076
desejadas,16077
selladas,16078
resplandecerão,16079
beira,16080
fornica,16081
Lo-ammi,16082
bebidas,16083
arrebatarei,16084
reprehendidos,16085
Jareb,16086
despoja,16087
maneiras,16088
vigiar,16089
enganada,16090
Fizeram-se,16091
consequencia,16092
gerem,16093
Cobri-nos,16094
chova,16095
accumularam,16096
romperei,16097
rebellaste,16098
pestes,16099
saqueará,16100
perversão,16101
vivificados,16102
entristecidos,16103
murchou,16104
congregae,16105
retirarão,16106
irar-se,16107
Promessa,16108
sonharão,16109
Luc,16110
pagaes,16111
madura,16112
distillarão,16113
entregarem,16114
transgredi,16115
faltando,16116
saciaram,16117
Feri-vos,16118
Aborrecei,16119
Haveis-me,16120
segada,16121
levantar-me-hei,16122
multiplicar-se-hão,16123
falsificando,16124
lancemos,16125
tragasse,16126
agradecimento,16127
prega,16128
apaixones,16129
annuncieis,16130
prophetizeis,16131
coxeava,16132
ajunta-te,16133
despedaçará,16134
creias,16135
inimiga,16136
embebedam,16137
abalarão,16138
arrebatava,16139
pôr-te-hei,16140
Lybia,16141
deitar-se-hão,16142
intercessão,16143
suscite,16144
litigio,16145
obro,16146
amontoarão,16147
governe,16148
varredoura,16149
leia,16150
cale-se,16151
marchaste,16152
alicerce,16153
espalharem,16154
lanternas,16155
escarneceram,16156
adoradores,16157
affastou,16158
voltasse,16159
elevação,16160
transtornarei,16161
Barachias,16162
escutavam,16163
Olá,16164
Quarta,16165
sujos,16166
pretos,16167
saraivados,16168
Jedaia,16169
assentar-se-ha,16170
jejuastes,16171
Voltarei,16172
tral-os-hei,16173
pensar,16174
impenitentes,16175
apascentei,16176
Suavidade,16177
Conjuntadores,16178
procurarei,16179
adorarem,16180
inscripto,16181
amastes,16182
trazeis,16183
despreziveis,16184
indignos,16185
desleaes,16186
desejaes,16187
roubaes,16188
corrompa,16189
reputamos,16190
NOVO,16191
Corinthios,16192
Thessalonicenses,16193
Philemon,16194
Naason,16195
Ozias,16196
Joathão,16197
Abiud,16198
Sadoc,16199
Achim,16200
Eliud,16201
Matthan,16202
despertando,16203
presumaes,16204
baptizo,16205
limpará,16206
tentador,16207
pinaculo,16208
tentarás,16209
adorares,16210
maritima,16211
concertando,16212
paralyticos,16213
injuriarem,16214
til,16215
Louco,16216
pagares,16217
arranca-o,16218
commetta,16219
Outrosim,16220
offerece-lhe,16221
aliás,16222
glorificados,16223
orares,16224
useis,16225
perdoa-nos,16226
perdoamos,16227
ajunteis,16228
Mammon,16229
cuidadosos,16230
fiam,16231
inquietos,16232
accrescentadas,16233
Perseverança,16234
medido,16235
reparas,16236
dar-se-vos-ha,16237
batei,16238
abrir-se-vos-ha,16239
lança-se,16240
assopraram,16241
combateram,16242
creste,16243
jazendo,16244
ninhos,16245
reclinar,16246
gergesenos,16247
Vieste,16248
precipitou,16249
retirasse,16250
alfandega,16251
aprendei,16252
Podem,16253
entorna-se,16254
estragam-se,16255
padecia,16256
seguiram-o,16257
curarem,16258
prégae,16259
purificae,16260
açoitarão,16261
odiados,16262
saber-se,16263
escutaes,16264
achal-a-ha,16265
resuscitados,16266
turbas,16267
agitada,16268
ricamente,16269
Tocámos-vos,16270
dançastes,16271
cantámos-vos,16272
permanecido,16273
acompanhou-o,16274
esmagará,16275
triumphar,16276
Trouxeram-lhe,16277
expulsam,16278
manietar,16279
ociosa,16280
acha-a,16281
varrida,16282
acercando-se,16283
percebereis,16284
comprehendam,16285
suffocam,16286
infructifera,16287
Explica-nos,16288
escandalizavam-se,16289
prendido,16290
comprem,16291
despedia,16292
despedida,16293
phantasma,16294
sentindo,16295
Genezareth,16296
tocassem,16297
lavam,16298
maldisser,16299
veneram,16300
conductores,16301
mortes,16302
furtos,16303
adorou-o,16304
glorificava,16305
differençar,16306
acautelae-vos,16307
Philippo,16308
revelou,16309
chaves,16310
desligado,16311
reprehendel-o,16312
comprehendes,16313
gostarão,16314
dirieis,16315
matal-o-hão,16316
didrachmas,16317
dá-o,16318
desprezeis,16319
reprehende-o,16320
soltou-o,16321
encerral-o,16322
separe,16323
repudial-a,16324
regeneração,16325
Diz-lhes,16326
cuidaram,16327
recebendo-o,16328
adorando-o,16329
Podemos,16330
concedel-o,16331
calassem,16332
Bethphage,16333
espalhavam,16334
Propheta,16335
creancinhas,16336
dirigindo-se,16337
trajado,16338
enviaram-lhe,16339
Mostrae-me,16340
experimentar,16341
responder-lhe,16342
ousou,16343
deixaes,16344
devoraes,16345
proselyto,16346
Insensatos,16347
dizimaes,16348
hortelã,16349
importante,16350
limpaes,16351
testificaes,16352
matas,16353
apedrejas,16354
gallinha,16355
pintos,16356
aborrecerão,16357
surgirão,16358
enganarão,16359
salvaria,16360
christos,16361
predito,16362
potencias,16363
casavam,16364
davam-se,16365
vigiaria,16366
minar,16367
espancar,16368
separal-o-ha,16369
abre-nos,16370
entregaste-me,16371
grangeei,16372
colocarei,16373
semeei,16374
juros,16375
Tirae-lhe,16376
destes-me,16377
ver-te,16378
destes,16379
vestistes,16380
consultaram-se,16381
Approximou-se,16382
desperdicio,16383
vender-se,16384
cantado,16385
escandalizareis,16386
Ferirei,16387
dispersarão,16388
escandalizem,16389
entristecer-se,16390
angustiar-se,16391
Dormi,16392
repousae,16393
tinha-lhes,16394
prendei-o,16395
saudo,16396
puxou,16397
assentava,16398
prendestes,16399
escripturas,16400
apresentarem,16401
imprecar,16402
levaram-n’o,16403
compraram,16404
Campo,16405
entregou-o,16406
conduzindo,16407
reuniram,16408
cuspindo,16409
tiraram-lhe,16410
ESTE,16411
blasphemavam,16412
meneando,16413
escarnecendo,16414
Salvou,16415
sabachthani,16416
rendeu,16417
Resuscitou,16418
servia-os,16419
limpar-me,16420
baixaram,16421
curaria,16422
prostravam-se,16423
ameaçava,16424
suffocaram,16425
interrogaram-n’o,16426
alguém,16427
medirdes,16428
Passemos,16429
barquinhos,16430
timidos,16431
gadareno,16432
atormentes,16433
Legião,16434
contaram-lhes,16435
imponhas,16436
choravam,16437
pranteavam,16438
choraes,16439
mandou-lhes,16440
percorreu,16441
prégavam,16442
agradando,16443
entristeceu-se,16444
ensinar-lhes,16445
Dae-lhes,16446
apresentavam,16447
jarros,16448
retendes,16449
disputar,16450
impondo-lhe,16451
mandou-o,16452
importava,16453
negue-se,16454
vae-se,16455
expulsassem,16456
prohibimos,16457
seguiam-n’o,16458
mendigando,16459
soltae-o,16460
soltando,16461
deixaram-n’os,16462
Interrogação,16463
respondei-me,16464
enviar-lhes,16465
resuscitarem,16466
erraes,16467
edificios,16468
conduzirem,16469
aborrecidos,16470
criarem,16471
Passará,16472
alabastro,16473
quebrando,16474
Deixae-a,16475
mobilado,16476
largando,16477
aquentando-se,16478
testificavam,16479
conformes,16480
davam-lhe,16481
negou-o,16482
soltar-lhes,16483
motim,16484
Rufo,16485
cumpriu-se,16486
zombando,16487
Eloi,16488
Salomé,16489
senador,16490
revolvida,16491
crêrem,16492
prégaram,16493
cooperando,16494
escrevel-as,16495
Theophilo,16496
Annuncio,16497
demorasse,16498
creancinha,16499
alistamento,16500
alistar-se,16501
comarca,16502
vivido,16503
regressando,16504
buscavam-n’o,16505
era-lhes,16506
baptizada,16507
alimentos,16508
defraudeis,16509
pensando,16510
admoestando,16511
annunciava,16512
comprazido,16513
Heli,16514
Naum,16515
Essi,16516
Naggai,16517
Maath,16518
Johanna,16519
Rhesa,16520
Neri,16521
Addi,16522
Cozam,16523
Elmodam,16524
Jorim,16525
Simeon,16526
Jonan,16527
Melea,16528
Mainan,16529
Matthata,16530
Jesse,16531
Saruch,16532
Ragau,16533
Faleg,16534
Sala,16535
Arfaxad,16536
Mathusala,16537
Maleleel,16538
Henos,16539
derredor,16540
evangelizar,16541
expulsaram,16542
reprehendendo-os,16543
detinham,16544
pescar,16545
introduzil-o,16546
caps,16547
ingratos,16548
curasse,16549
incommodes,16550
Nain,16551
chores,16552
circumvisinha,16553
abalada,16554
enxugou,16555
procurador,16556
salvem,16557
manifestar-se,16558
haveres,16559
negando,16560
leveis,16561
sarava,16562
rogae,16563
saudeis,16564
alegreis,16565
lês,16566
espancando-o,16567
hospedeiro,16568
necessaria,16569
escorpião,16570
minimas,16571
cingirá,16572
dignas,16573
Importa,16574
meirinho,16575
Digo-te,16576
arrependerdes,16577
occupa,16578
salvam,16579
hydropico,16580
chames,16581
convidar,16582
recompensar,16583
escusado,16584
gastos,16585
achando-a,16586
gostoso,16587
convoca,16588
desperdiçou,16589
tinha-se,16590
alegrar-me,16591
Cem,16592
justificaes,16593
mendigo,16594
perdoa-lhe,16595
deviamos,16596
interrogado,16597
reprovado,16598
paixão,16599
cuidavam,16600
soltaes,16601
mandaram-n’o,16602
reprovaram,16603
dão-se,16604
Psalmos,16605
sedições,16606
contradizer,16607
sobrevirão,16608
vendo-as,16609
evitar,16610
Tomae-o,16611
partiu-o,16612
dize-nol-o,16613
accusal-o,16614
vehemencia,16615
examinando-o,16616
Castigal-o-hei,16617
soltal-o-hei,16618
era-lhe,16619
estereis,16620
ventres,16621
gregas,16622
admirando,16623
Emmaus,16624
distava,16625
conhecessem,16626
Cleophas,16627
prégasse,16628
ascenção,16629
N’elle,16630
baptizar,16631
baptiza,16632
testificado,16633
Mestre),16634
serventes,16635
talhas,16636
pombos,16637
Deixou,16638
samaritana,16639
Bethesda,16640
peques,16641
declara-se,16642
resuscita,16643
exercer,16644
recebo,16645
arrebatal-o,16646
creiamos,16647
dá-nos,16648
Duro,16649
manifestamente,16650
maravilhaes,16651
Procuravam,16652
Creu,16653
Jesus),16654
conhecerieis,16655
matar-se,16656
Fallando,16657
permanecerdes,16658
exultou,16659
nascença,16660
lavei-me,16661
Levaram,16662
perguntae-lh’o,16663
crêres,16664
dizel-o,16665
toalha,16666
necessita,16667
comprehendeu,16668
glorificar,16669
rogarei,16670
pedireis,16671
permanecei,16672
permanecereis,16673
permaneço,16674
deixo,16675
glorifique,16676
porteira,16677
Barrabbás,16678
soltas,16679
escrevas,16680
acabadas,16681
toques,16682
retiverdes,16683
cravos,16684
per,16685
perseveravam,16686
Barsabbás,16687
Matthias,16688
Cappadocia,16689
proselytos,16690
presciencia,16691
dizer-vos,16692
patriarcha,16693
exhortava,16694
negastes,16695
orado,16696
communidade,16697
Saphira,16698
apresentar-vos,16699
perplexos,16700
apedrejados,16701
reduzidos,16702
obedecia,16703
blasphemas,16704
escravidão,16705
sarçal,16706
arremetteram,16707
invocando,16708
piedosos,16709
artes,16710
Arrepende-te,16711
impede,16712
recalcitrar,16713
attonitos,16714
confortado,16715
viram-n’o,16716
Dorcas,16717
fazendo-as,16718
recolher-se,16719
recebel-o,16720
permanecessem,16721
Agabo,16722
Elymas,16723
Lucio,16724
atravessado,16725
Paphos,16726
lição,16727
permittindo,16728
exhortando-os,16729
recebidos,16730
concordam,16731
reedificarei,16732
abstenham,16733
distinctos,16734
perturbaram,16735
circumcidar-vos,16736
mandámos,16737
expozeram,16738
navegou,16739
missionaria,16740
Mysia,16741
Bithynia,16742
procurámos,16743
prégam,16744
quadrilheiros,16745
encobertamente,16746
athenienses,16747
resuscitando-o,16748
constrangido,16749
Crispo,16750
Sosthenes,16751
Cenchrea,16752
Terceira,16753
regiões,16754
disputando,16755
publicando,16756
curiosas,16757
poderosamente,16758
theatro,16759
permittiram,16760
perturbeis,16761
Asson,16762
gastar,16763
Servindo,16764
Testificando,16765
lançando-se,16766
saudado,16767
evangelista,16768
deitando,16769
soldadesca,16770
communicar,16771
cavalgaduras,16772
continha,16773
Tomando,16774
Tertullo,16775
quizemos,16776
dilação,16777
tratando,16778
accusações,16779
appellando,16780
persegui,16781
excedia,16782
Julio,16783
Alexandria,16784
piloto,16785
costeando,16786
tôa,16787
cingindo,16788
alliviaram,16789
incommodo,16790
admoesto,16791
braças,16792
Procurando,16793
prôa,16794
deveriam,16795
leme,16796
immovel,16797
escapando,16798
salvaram,16799
Melita,16800
sobrevinha,16801
bicha,16802
Publio,16803
Feito,16804
honraram,16805
Primeiramente,16806
envergonho,16807
inexcusaveis,16808
sensualidade,16809
presumpçosos,16810
irreconciliaveis,16811
contenciosos,16812
naturalmente,16813
utilidade,16814
bemaventurança,16815
aniquilada,16816
(Como,16817
amortecido,16818
reconciliados,16819
alcançamos,16820
apresenteis,16821
conheceria,16822
querer,16823
effectuar,16824
vivificará,16825
coherdeiros,16826
padecemos,16827
endurecidos,16828
emulação,16829
zambujeiro,16830
severidade,16831
enxertados,16832
racional,16833
renovação,16834
fingido,16835
recebei-o,16836
escandalize,16837
enfraqueça,16838
abnegação,16839
sintaes,16840
recebei,16841
reger,16842
Hespanha,16843
temporaes,16844
Recommendações,16845
Saudam-vos,16846
CORINTHIOS,16847
gloría,16848
caracter,16849
persuasivas,16850
espiritualmente,16851
crescimento,16852
vangloria,16853
soffremos,16854
trabalhamos,16855
injuriados,16856
perseguidos,16857
admoesto-vos,16858
impureza,16859
associeis,16860
idolatra,16861
maldizentes,16862
Resposta,16863
tem-o,16864
casem-se,16865
casar-se,16866
estivesseis,16867
usamos,16868
desinteresse,16869
fiz-me,16870
alcanceis,16871
prostrados,16872
christãs,16873
d’outrem,16874
indecente,16875
indignamente,16876
esperae,16877
necessarios,16878
honrosos,16879
honestos,16880
padecem,16881
leviandade,16882
acabei,16883
Segui,16884
cithara,16885
indouto,16886
aprender,16887
baptizam,16888
corrompem,16889
celestes,16890
differe,16891
incorruptibilidade,16892
revestir,16893
aguilhão,16894
collectas,16895
permittir,16896
fortalecei-vos,16897
suppriram,16898
Prisca,16899
mercê,16900
delibero,16901
deliberei,16902
recommendação,16903
lettra,16904
entendimentos,16905
desamparados,16906
visiveis,16907
terrestre,16908
consciencias,16909
reconciliou,16910
exhortamos,16911
estreitados,16912
(fallo,16913
regozijei,16914
arrependesse,16915
padecestes,16916
mostrastes,16917
entranhavel,16918
affecto,16919
Regozijo-me,16920
egualdade,16921
suppra,16922
deem,16923
ineffavel,16924
obrigado,16925
andassemos,16926
cumprida,16927
houvessemos,16928
toleraes,16929
mim),16930
revelações,16931
sabe),16932
paraiso,16933
approvados,16934
regozijamos,16935
galatas,16936
conducta,16937
judaismo,16938
prégo,16939
corrido,16940
dissimulação,16941
recebamos,16942
medianeiro,16943
allegoria,16944
aguardamos,16945
cumprireis,16946
inimizades,16947
bebedices,16948
molesto,16949
sellados,16950
feitura,16951
accesso,16952
concidadãos,16953
edificados,16954
multiforme,16955
fundados,16956
augmento,16957
verdade),16958
lavagem,16959
ame,16960
admoestação,16961
Revesti-vos,16962
ares,16963
confirmação,16964
inculpaveis,16965
Elogio,16966
guardar-se,16967
prosigo,16968
sintamos,16969
finalmente,16970
colossenses,16971
idoneos,16972
dominações,16973
padeço,16974
resuscitastes,16975
irriteis,16976
percam,16977
sauda,16978
Archippo,16979
THESSALONICENSES,16980
deante,16981
